,user,topics,cnt
1107,annettefranz,34,98
1108,annettefranz,36,4
1109,annettefranz,37,9
1110,annettefranz,38,13
1111,annettefranz,39,3
1112,annettefranz,40,1
1113,annettefranz,41,24
1114,annettefranz,42,1
1115,annettefranz,43,3
1116,annettefranz,44,53
1117,annettefranz,45,170
1118,annettefranz,47,1
1119,annettefranz,48,16
1120,annettefranz,49,82
1121,annettefranz,50,1
1122,annettefranz,51,359
1123,annettefranz,52,2
1124,annettefranz,54,1
1125,annettefranz,55,14
1126,annettefranz,56,7
1127,annettefranz,57,18
1128,annettefranz,58,22
1129,annettefranz,59,11
1130,annettefranz,60,2
1131,annettefranz,63,15
1132,annettefranz,65,1
1133,annettefranz,66,92
1134,annettefranz,67,12
1135,annettefranz,69,13
1136,annettefranz,71,4
1137,annettefranz,72,6
1138,annettefranz,73,1
1139,annettefranz,74,415
1140,annettefranz,75,72
1141,annettefranz,76,22
1142,annettefranz,77,46
1143,annettefranz,78,1
1144,annettefranz,80,1234
1145,annettefranz,81,3
1146,annettefranz,82,71
1147,annettefranz,83,1
1148,annettefranz,84,21
1149,annettefranz,85,425
1150,annettefranz,86,6
1151,annettefranz,87,1
1152,annettefranz,89,7
1153,annettefranz,90,26
1154,annettefranz,91,11
1155,annettefranz,92,4
1156,annettefranz,93,1
1157,annettefranz,94,67
1158,annettefranz,95,403
1159,annettefranz,96,5
1160,annettefranz,97,260
1161,annettefranz,98,10
1162,annettefranz,99,1
1163,antgrasso,0,98
1164,antgrasso,1,120
1165,antgrasso,2,35
1166,antgrasso,5,46
1167,antgrasso,6,19
1168,antgrasso,7,28
1169,antgrasso,8,1
1170,antgrasso,9,14
1171,antgrasso,10,43
1172,antgrasso,11,41
1173,antgrasso,12,2
1174,antgrasso,13,22
1175,antgrasso,14,45
1176,antgrasso,15,153
1177,antgrasso,16,5
1178,antgrasso,17,44
1179,antgrasso,18,15
1180,antgrasso,19,40
1181,antgrasso,20,185
1182,antgrasso,21,35
1183,antgrasso,22,15
1184,antgrasso,23,52
1185,antgrasso,24,14
1186,antgrasso,25,2
1187,antgrasso,26,23
1188,antgrasso,27,56
1189,antgrasso,28,15
1190,antgrasso,29,3
1191,antgrasso,30,1
1192,antgrasso,31,32
1193,antgrasso,32,13
1194,antgrasso,33,222
1195,antgrasso,34,3
1196,antgrasso,35,6
1197,antgrasso,36,6
1198,antgrasso,37,363
1199,antgrasso,38,28
1200,antgrasso,39,110
1201,antgrasso,40,49
1202,antgrasso,41,5
1203,antgrasso,42,104
1204,antgrasso,43,15
1205,antgrasso,44,12
1206,antgrasso,45,311
1207,antgrasso,46,88
1208,antgrasso,47,108
1209,antgrasso,48,15
1210,antgrasso,49,4
1211,antgrasso,51,11
1212,antgrasso,52,4
1213,antgrasso,53,41
1214,antgrasso,54,31
1215,antgrasso,55,8
1216,antgrasso,56,31
1217,antgrasso,57,95
1218,antgrasso,58,23
1219,antgrasso,59,125
1220,antgrasso,61,5
1221,antgrasso,62,73
1222,antgrasso,63,97
1223,antgrasso,64,45
1224,antgrasso,65,12
1225,antgrasso,66,12
1226,antgrasso,67,28
1227,antgrasso,68,11
1228,antgrasso,69,6
1229,antgrasso,71,1
1230,antgrasso,72,16
1231,antgrasso,73,6
1232,antgrasso,74,80
1233,antgrasso,75,17
1234,antgrasso,76,13
1235,antgrasso,77,2
1236,antgrasso,78,12
1237,antgrasso,79,5
1238,antgrasso,80,41
1239,antgrasso,81,102
1240,antgrasso,82,3
1241,antgrasso,83,5
1242,antgrasso,84,7
1243,antgrasso,85,48
1244,antgrasso,86,10
1245,antgrasso,87,3
1246,antgrasso,88,1
1247,antgrasso,89,68
1248,antgrasso,90,2
1249,antgrasso,91,4
1250,antgrasso,92,59
1251,antgrasso,93,64
1252,antgrasso,94,356
1253,antgrasso,95,15
1254,antgrasso,96,129
1255,antgrasso,97,1
1256,antgrasso,98,61
1257,antgrasso,99,1
1258,aubreydegrey,1,43
1259,aubreydegrey,3,3
1260,aubreydegrey,4,45
1261,aubreydegrey,5,22
1262,aubreydegrey,7,7
1263,aubreydegrey,8,1
1264,aubreydegrey,9,1
1265,aubreydegrey,10,9
1266,aubreydegrey,12,44
1267,aubreydegrey,13,32
1268,aubreydegrey,16,13
1269,aubreydegrey,17,26
1270,aubreydegrey,18,1
1271,aubreydegrey,19,1
1272,aubreydegrey,22,1
1273,aubreydegrey,23,4
1274,aubreydegrey,24,1
1275,aubreydegrey,25,16
1276,aubreydegrey,26,6
1277,aubreydegrey,27,1
1278,aubreydegrey,28,15
1279,aubreydegrey,31,2
1280,aubreydegrey,32,3
1281,aubreydegrey,36,59
1282,aubreydegrey,37,2
1283,aubreydegrey,38,19
1284,aubreydegrey,39,1
1285,aubreydegrey,41,103
1286,aubreydegrey,42,5
1287,aubreydegrey,44,15
1288,aubreydegrey,45,11
1289,aubreydegrey,48,1
1290,aubreydegrey,49,22
1291,aubreydegrey,52,3
1292,aubreydegrey,55,47
1293,aubreydegrey,56,1
1294,aubreydegrey,57,15
1295,aubreydegrey,58,1
1296,aubreydegrey,59,22
1297,aubreydegrey,60,69
1298,aubreydegrey,61,4
1299,aubreydegrey,63,9
1300,aubreydegrey,65,3
1301,aubreydegrey,66,27
1302,aubreydegrey,67,18
1303,aubreydegrey,68,3
1304,aubreydegrey,69,37
1305,aubreydegrey,72,31
1306,aubreydegrey,74,1
1307,aubreydegrey,75,13
1308,aubreydegrey,76,1
1309,aubreydegrey,77,13
1310,aubreydegrey,79,3
1311,aubreydegrey,81,7
1312,aubreydegrey,82,4
1313,aubreydegrey,83,12
1314,aubreydegrey,84,37
1315,aubreydegrey,85,8
1316,aubreydegrey,86,65
1317,aubreydegrey,87,2
1318,aubreydegrey,89,21
1319,aubreydegrey,90,12
1320,aubreydegrey,91,1
1321,aubreydegrey,93,12
1322,aubreydegrey,94,3
1323,aubreydegrey,95,8
1324,aubreydegrey,96,29
1325,aubreydegrey,97,4
1326,aubreydegrey,98,3
1327,aubreydegrey,99,1
1328,avantgame,0,3
1329,avantgame,1,49
1330,avantgame,3,71
1331,avantgame,4,48
1332,avantgame,5,11
1333,avantgame,6,1
1334,avantgame,7,25
1335,avantgame,8,43
1336,avantgame,9,5
1337,avantgame,10,3
1338,avantgame,11,1
1339,avantgame,12,49
1340,avantgame,13,111
1341,avantgame,14,1
1342,avantgame,16,52
1343,avantgame,17,2
1344,avantgame,18,4
1345,avantgame,22,13
1346,avantgame,25,82
1347,avantgame,26,9
1348,avantgame,27,3
1349,avantgame,28,105
1350,avantgame,29,1
1351,avantgame,31,5
1352,avantgame,32,5
1353,avantgame,34,10
1354,avantgame,36,19
1355,avantgame,38,27
1356,avantgame,41,7
1357,avantgame,42,4
1358,avantgame,43,2
1359,avantgame,45,170
1360,avantgame,47,1
1361,avantgame,49,126
1362,avantgame,52,1
1363,avantgame,55,42
1364,avantgame,56,2
1365,avantgame,57,19
1366,avantgame,58,3
1367,avantgame,59,159
1368,avantgame,60,83
1369,avantgame,61,14
1370,avantgame,63,79
1371,avantgame,64,2
1372,avantgame,65,1
1373,avantgame,66,52
1374,avantgame,67,22
1375,avantgame,68,2
1376,avantgame,69,65
1377,avantgame,72,43
1378,avantgame,73,1
1379,avantgame,74,4
1380,avantgame,75,12
1381,avantgame,76,3
1382,avantgame,77,57
1383,avantgame,79,9
1384,avantgame,80,4
1385,avantgame,81,8
1386,avantgame,82,8
1387,avantgame,83,20
1388,avantgame,84,62
1389,avantgame,85,163
1390,avantgame,86,32
1391,avantgame,87,13
1392,avantgame,89,24
1393,avantgame,90,73
1394,avantgame,91,3
1395,avantgame,92,1
1396,avantgame,93,18
1397,avantgame,94,2
1398,avantgame,95,1
1399,avantgame,96,7
1400,avantgame,97,64
1401,avantgame,98,3
1402,avantgame,99,10
1403,ayeletb,0,7
1404,ayeletb,1,5
1405,ayeletb,3,26
1406,ayeletb,4,13
1407,ayeletb,5,1
1408,ayeletb,7,145
1409,ayeletb,8,17
1410,ayeletb,9,6
1411,ayeletb,10,1
1412,ayeletb,12,156
1413,ayeletb,13,23
1414,ayeletb,16,175
1415,ayeletb,17,4
1416,ayeletb,18,5
1417,ayeletb,19,2
1418,ayeletb,22,4
1419,ayeletb,25,21
1420,ayeletb,26,37
1421,ayeletb,27,1
1422,ayeletb,28,20
1423,ayeletb,31,2
1424,ayeletb,32,1
1425,ayeletb,34,14
1426,ayeletb,36,32
1427,ayeletb,38,6
1428,ayeletb,42,7
1429,ayeletb,43,2
1430,ayeletb,44,1
1431,ayeletb,45,17
1432,ayeletb,49,59
1433,ayeletb,55,21
1434,ayeletb,57,64
1435,ayeletb,58,3
1436,ayeletb,59,27
1437,ayeletb,60,12
1438,ayeletb,61,4
1439,ayeletb,62,1
1440,ayeletb,63,19
1441,ayeletb,66,28
1442,ayeletb,67,6
1443,ayeletb,68,2
1444,ayeletb,69,7
1445,ayeletb,71,4
1446,ayeletb,72,10
1447,ayeletb,74,9
1448,ayeletb,75,1
1449,ayeletb,76,2
1450,ayeletb,77,51
1451,ayeletb,78,1
1452,ayeletb,79,16
1453,ayeletb,80,2
1454,ayeletb,81,1
1455,ayeletb,83,25
1456,ayeletb,84,84
1457,ayeletb,85,38
1458,ayeletb,86,9
1459,ayeletb,87,5
1460,ayeletb,89,6
1461,ayeletb,90,50
1462,ayeletb,91,3
1463,ayeletb,92,4
1464,ayeletb,93,6
1465,ayeletb,94,2
1466,ayeletb,95,11
1467,ayeletb,96,1
1468,ayeletb,97,20
1469,ayeletb,99,5
1470,ayeshakhanna1,1,3
1471,ayeshakhanna1,3,3
1472,ayeshakhanna1,4,3
1473,ayeshakhanna1,5,1
1474,ayeshakhanna1,6,1
1475,ayeshakhanna1,7,1
1476,ayeshakhanna1,8,12
1477,ayeshakhanna1,9,1
1478,ayeshakhanna1,10,2
1479,ayeshakhanna1,12,1
1480,ayeshakhanna1,15,1
1481,ayeshakhanna1,18,1
1482,ayeshakhanna1,19,3
1483,ayeshakhanna1,20,9
1484,ayeshakhanna1,22,2
1485,ayeshakhanna1,25,3
1486,ayeshakhanna1,26,3
1487,ayeshakhanna1,27,6
1488,ayeshakhanna1,29,2
1489,ayeshakhanna1,31,1
1490,ayeshakhanna1,34,1
1491,ayeshakhanna1,36,1
1492,ayeshakhanna1,37,1
1493,ayeshakhanna1,38,1
1494,ayeshakhanna1,40,4
1495,ayeshakhanna1,42,1
1496,ayeshakhanna1,44,2
1497,ayeshakhanna1,45,2
1498,ayeshakhanna1,48,9
1499,ayeshakhanna1,49,2
1500,ayeshakhanna1,52,2
1501,ayeshakhanna1,54,6
1502,ayeshakhanna1,56,1
1503,ayeshakhanna1,59,1
1504,ayeshakhanna1,60,1
1505,ayeshakhanna1,61,1
1506,ayeshakhanna1,62,3
1507,ayeshakhanna1,63,9
1508,ayeshakhanna1,64,4
1509,ayeshakhanna1,65,1
1510,ayeshakhanna1,66,4
1511,ayeshakhanna1,68,2
1512,ayeshakhanna1,69,2
1513,ayeshakhanna1,73,4
1514,ayeshakhanna1,74,1
1515,ayeshakhanna1,77,11
1516,ayeshakhanna1,78,1
1517,ayeshakhanna1,79,3
1518,ayeshakhanna1,81,4
1519,ayeshakhanna1,82,2
1520,ayeshakhanna1,83,1
1521,ayeshakhanna1,84,1
1522,ayeshakhanna1,85,4
1523,ayeshakhanna1,90,1
1524,ayeshakhanna1,93,1
1525,ayeshakhanna1,94,2
1526,ayeshakhanna1,95,1
1527,ayeshakhanna1,96,2
1528,ayeshakhanna1,97,3
1529,ayeshakhanna1,98,2
1530,ayeshakhanna1,99,1
1531,bbc_future,0,86
1532,bbc_future,3,44
1533,bbc_future,4,27
1534,bbc_future,5,17
1535,bbc_future,7,34
1536,bbc_future,8,1
1537,bbc_future,10,3
1538,bbc_future,11,2
1539,bbc_future,12,181
1540,bbc_future,14,1
1541,bbc_future,16,76
1542,bbc_future,18,2
1543,bbc_future,19,4
1544,bbc_future,22,17
1545,bbc_future,25,13
1546,bbc_future,26,3
1547,bbc_future,27,8
1548,bbc_future,29,4
1549,bbc_future,32,6
1550,bbc_future,34,1
1551,bbc_future,36,78
1552,bbc_future,37,4
1553,bbc_future,38,11
1554,bbc_future,41,2
1555,bbc_future,44,1
1556,bbc_future,47,1
1557,bbc_future,49,15
1558,bbc_future,50,4
1559,bbc_future,53,1
1560,bbc_future,55,241
1561,bbc_future,56,3
1562,bbc_future,57,34
1563,bbc_future,60,163
1564,bbc_future,61,67
1565,bbc_future,62,1
1566,bbc_future,65,8
1567,bbc_future,68,9
1568,bbc_future,71,5
1569,bbc_future,74,5
1570,bbc_future,75,2
1571,bbc_future,77,2
1572,bbc_future,78,3
1573,bbc_future,79,72
1574,bbc_future,81,12
1575,bbc_future,83,45
1576,bbc_future,84,79
1577,bbc_future,86,1
1578,bbc_future,87,163
1579,bbc_future,88,2
1580,bbc_future,90,69
1581,bbc_future,91,3
1582,bbc_future,92,1
1583,bbc_future,93,482
1584,bbc_future,95,2
1585,bbc_future,97,49
1586,bbc_future,98,3
1587,bbc_future,99,3
1588,bduperrin,1,1
1589,bduperrin,2,7
1590,bduperrin,3,71
1591,bduperrin,4,1
1592,bduperrin,7,131
1593,bduperrin,8,39
1594,bduperrin,9,170
1595,bduperrin,10,27
1596,bduperrin,11,3
1597,bduperrin,12,31
1598,bduperrin,13,1
1599,bduperrin,16,38
1600,bduperrin,18,12
1601,bduperrin,21,2
1602,bduperrin,22,27
1603,bduperrin,23,1
1604,bduperrin,24,10
1605,bduperrin,25,87
1606,bduperrin,26,93
1607,bduperrin,29,17
1608,bduperrin,31,220
1609,bduperrin,32,41
1610,bduperrin,33,40
1611,bduperrin,34,45
1612,bduperrin,36,1
1613,bduperrin,37,4
1614,bduperrin,38,9
1615,bduperrin,41,1
1616,bduperrin,42,1
1617,bduperrin,43,2
1618,bduperrin,44,8
1619,bduperrin,47,1
1620,bduperrin,49,8
1621,bduperrin,50,1647
1622,bduperrin,51,94
1623,bduperrin,52,3
1624,bduperrin,55,13
1625,bduperrin,56,8
1626,bduperrin,57,32
1627,bduperrin,58,390
1628,bduperrin,59,3
1629,bduperrin,60,33
1630,bduperrin,61,16
1631,bduperrin,62,6
1632,bduperrin,67,1
1633,bduperrin,68,22
1634,bduperrin,69,1
1635,bduperrin,71,41
1636,bduperrin,74,24
1637,bduperrin,75,11
1638,bduperrin,76,10
1639,bduperrin,77,43
1640,bduperrin,78,2
1641,bduperrin,79,6
1642,bduperrin,80,369
1643,bduperrin,81,4
1644,bduperrin,82,5
1645,bduperrin,83,19
1646,bduperrin,84,4
1647,bduperrin,86,1
1648,bduperrin,87,9
1649,bduperrin,90,8
1650,bduperrin,91,30
1651,bduperrin,92,27
1652,bduperrin,94,45
1653,bduperrin,95,203
1654,bduperrin,97,21
1655,bduperrin,98,6
1656,bduperrin,99,17
1657,beckyroemen,7,1
1658,beckyroemen,13,1
1659,beckyroemen,17,1
1660,beckyroemen,24,3
1661,beckyroemen,31,1
1662,beckyroemen,45,1
1663,beckyroemen,66,2
1664,beckyroemen,72,2
1665,beckyroemen,74,1
1666,beckyroemen,80,1
1667,beckyroemen,85,3
1668,beckyroemen,95,1
1669,beckyroemen,97,1
1670,benedictevans,0,2
1671,benedictevans,1,269
1672,benedictevans,2,7
1673,benedictevans,3,162
1674,benedictevans,4,218
1675,benedictevans,5,957
1676,benedictevans,6,5
1677,benedictevans,7,85
1678,benedictevans,8,64
1679,benedictevans,9,16
1680,benedictevans,10,46
1681,benedictevans,11,8
1682,benedictevans,12,110
1683,benedictevans,13,734
1684,benedictevans,14,1
1685,benedictevans,15,10
1686,benedictevans,16,331
1687,benedictevans,17,94
1688,benedictevans,18,388
1689,benedictevans,19,27
1690,benedictevans,20,10
1691,benedictevans,21,3
1692,benedictevans,22,1250
1693,benedictevans,23,3
1694,benedictevans,24,15
1695,benedictevans,25,379
1696,benedictevans,26,146
1697,benedictevans,27,66
1698,benedictevans,28,582
1699,benedictevans,29,52
1700,benedictevans,30,13
1701,benedictevans,31,43
1702,benedictevans,32,411
1703,benedictevans,33,23
1704,benedictevans,34,8
1705,benedictevans,36,317
1706,benedictevans,37,232
1707,benedictevans,38,447
1708,benedictevans,39,1
1709,benedictevans,40,11
1710,benedictevans,41,349
1711,benedictevans,43,14
1712,benedictevans,44,243
1713,benedictevans,45,216
1714,benedictevans,46,2
1715,benedictevans,47,121
1716,benedictevans,48,6
1717,benedictevans,49,245
1718,benedictevans,50,8
1719,benedictevans,52,138
1720,benedictevans,53,3
1721,benedictevans,54,3
1722,benedictevans,55,231
1723,benedictevans,56,125
1724,benedictevans,57,209
1725,benedictevans,58,51
1726,benedictevans,59,459
1727,benedictevans,60,64
1728,benedictevans,61,11
1729,benedictevans,62,37
1730,benedictevans,63,45
1731,benedictevans,64,37
1732,benedictevans,65,162
1733,benedictevans,66,79
1734,benedictevans,67,1455
1735,benedictevans,68,31
1736,benedictevans,69,810
1737,benedictevans,70,2
1738,benedictevans,71,20
1739,benedictevans,72,208
1740,benedictevans,73,4
1741,benedictevans,74,356
1742,benedictevans,75,126
1743,benedictevans,76,61
1744,benedictevans,77,38
1745,benedictevans,78,13
1746,benedictevans,79,23
1747,benedictevans,80,14
1748,benedictevans,81,307
1749,benedictevans,82,248
1750,benedictevans,83,522
1751,benedictevans,84,94
1752,benedictevans,85,92
1753,benedictevans,86,879
1754,benedictevans,87,179
1755,benedictevans,88,3
1756,benedictevans,89,284
1757,benedictevans,90,430
1758,benedictevans,91,23
1759,benedictevans,93,201
1760,benedictevans,94,38
1761,benedictevans,95,26
1762,benedictevans,96,17
1763,benedictevans,97,98
1764,benedictevans,98,1526
1765,benedictevans,99,5
1766,benioff,0,72
1767,benioff,1,18
1768,benioff,3,10
1769,benioff,4,19
1770,benioff,5,12
1771,benioff,7,5
1772,benioff,8,62
1773,benioff,9,9
1774,benioff,10,25
1775,benioff,11,3
1776,benioff,12,25
1777,benioff,13,10
1778,benioff,14,4
1779,benioff,16,6
1780,benioff,17,5
1781,benioff,18,6
1782,benioff,20,1
1783,benioff,23,1
1784,benioff,24,4
1785,benioff,25,44
1786,benioff,26,18
1787,benioff,28,17
1788,benioff,29,6
1789,benioff,31,15
1790,benioff,32,4
1791,benioff,34,16
1792,benioff,36,1
1793,benioff,37,3
1794,benioff,38,8
1795,benioff,39,2
1796,benioff,41,1
1797,benioff,42,4
1798,benioff,43,7
1799,benioff,44,27
1800,benioff,45,24
1801,benioff,49,12
1802,benioff,50,1
1803,benioff,51,1
1804,benioff,52,15
1805,benioff,55,2
1806,benioff,57,18
1807,benioff,58,9
1808,benioff,59,19
1809,benioff,60,52
1810,benioff,61,24
1811,benioff,62,3
1812,benioff,63,16
1813,benioff,64,8
1814,benioff,65,6
1815,benioff,66,24
1816,benioff,67,6
1817,benioff,69,8
1818,benioff,70,1
1819,benioff,71,2
1820,benioff,72,13
1821,benioff,73,1
1822,benioff,74,4
1823,benioff,75,9
1824,benioff,76,9
1825,benioff,77,40
1826,benioff,78,2
1827,benioff,79,7
1828,benioff,80,6
1829,benioff,81,3
1830,benioff,82,27
1831,benioff,83,14
1832,benioff,84,9
1833,benioff,85,70
1834,benioff,86,3
1835,benioff,87,10
1836,benioff,89,13
1837,benioff,90,15
1838,benioff,91,4
1839,benioff,93,37
1840,benioff,94,4
1841,benioff,95,16
1842,benioff,96,1
1843,benioff,97,18
1844,benioff,98,2
1845,benioff,99,31
1846,berkson0,0,2
1847,berkson0,1,50
1848,berkson0,3,17
1849,berkson0,4,30
1850,berkson0,5,12
1851,berkson0,7,33
1852,berkson0,8,54
1853,berkson0,9,11
1854,berkson0,10,4
1855,berkson0,11,1
1856,berkson0,12,10
1857,berkson0,13,107
1858,berkson0,14,1
1859,berkson0,16,40
1860,berkson0,17,22
1861,berkson0,18,17
1862,berkson0,20,1
1863,berkson0,21,2
1864,berkson0,22,35
1865,berkson0,23,1
1866,berkson0,24,13
1867,berkson0,25,43
1868,berkson0,26,28
1869,berkson0,27,1
1870,berkson0,28,94
1871,berkson0,29,3
1872,berkson0,31,29
1873,berkson0,32,20
1874,berkson0,33,1
1875,berkson0,34,17
1876,berkson0,36,17
1877,berkson0,37,3
1878,berkson0,38,26
1879,berkson0,41,13
1880,berkson0,42,2
1881,berkson0,43,6
1882,berkson0,44,21
1883,berkson0,45,63
1884,berkson0,48,3
1885,berkson0,49,90
1886,berkson0,51,3
1887,berkson0,52,1
1888,berkson0,53,1
1889,berkson0,54,1
1890,berkson0,55,18
1891,berkson0,56,1
1892,berkson0,57,12
1893,berkson0,58,6
1894,berkson0,59,74
1895,berkson0,60,5
1896,berkson0,61,2
1897,berkson0,63,22
1898,berkson0,64,1
1899,berkson0,65,3
1900,berkson0,66,58
1901,berkson0,67,51
1902,berkson0,69,81
1903,berkson0,71,4
1904,berkson0,72,44
1905,berkson0,73,4
1906,berkson0,74,43
1907,berkson0,75,19
1908,berkson0,76,18
1909,berkson0,77,27
1910,berkson0,78,1
1911,berkson0,79,2
1912,berkson0,80,32
1913,berkson0,81,4
1914,berkson0,82,15
1915,berkson0,83,8
1916,berkson0,84,18
1917,berkson0,85,57
1918,berkson0,86,31
1919,berkson0,87,10
1920,berkson0,89,32
1921,berkson0,90,73
1922,berkson0,91,5
1923,berkson0,92,2
1924,berkson0,93,4
1925,berkson0,94,11
1926,berkson0,95,7
1927,berkson0,96,5
1928,berkson0,97,15
1929,berkson0,98,12
1930,berkson0,99,1
1931,bethnoveck,0,6
1932,bethnoveck,1,7
1933,bethnoveck,3,6
1934,bethnoveck,4,11
1935,bethnoveck,5,4
1936,bethnoveck,6,2
1937,bethnoveck,7,25
1938,bethnoveck,8,4
1939,bethnoveck,9,25
1940,bethnoveck,10,14
1941,bethnoveck,12,17
1942,bethnoveck,13,7
1943,bethnoveck,14,3
1944,bethnoveck,16,8
1945,bethnoveck,17,8
1946,bethnoveck,18,5
1947,bethnoveck,19,2
1948,bethnoveck,20,1
1949,bethnoveck,21,1
1950,bethnoveck,22,4
1951,bethnoveck,23,1
1952,bethnoveck,24,9
1953,bethnoveck,25,20
1954,bethnoveck,26,13
1955,bethnoveck,27,6
1956,bethnoveck,28,1
1957,bethnoveck,29,1
1958,bethnoveck,31,17
1959,bethnoveck,32,1
1960,bethnoveck,33,6
1961,bethnoveck,34,7
1962,bethnoveck,36,4
1963,bethnoveck,37,7
1964,bethnoveck,38,8
1965,bethnoveck,40,3
1966,bethnoveck,41,22
1967,bethnoveck,42,1
1968,bethnoveck,43,3
1969,bethnoveck,44,3
1970,bethnoveck,45,4
1971,bethnoveck,48,5
1972,bethnoveck,49,6
1973,bethnoveck,50,2
1974,bethnoveck,51,3
1975,bethnoveck,52,1
1976,bethnoveck,54,2
1977,bethnoveck,55,4
1978,bethnoveck,56,4
1979,bethnoveck,57,18
1980,bethnoveck,58,7
1981,bethnoveck,59,5
1982,bethnoveck,60,11
1983,bethnoveck,61,7
1984,bethnoveck,62,4
1985,bethnoveck,63,3
1986,bethnoveck,65,1
1987,bethnoveck,66,42
1988,bethnoveck,67,4
1989,bethnoveck,69,5
1990,bethnoveck,72,20
1991,bethnoveck,73,2
1992,bethnoveck,74,3
1993,bethnoveck,75,9
1994,bethnoveck,77,14
1995,bethnoveck,79,3
1996,bethnoveck,80,4
1997,bethnoveck,81,2
1998,bethnoveck,82,1
1999,bethnoveck,83,42
2000,bethnoveck,84,30
2001,bethnoveck,85,18
2002,bethnoveck,86,11
2003,bethnoveck,87,2
2004,bethnoveck,89,2
2005,bethnoveck,90,8
2006,bethnoveck,93,1
2007,bethnoveck,94,5
2008,bethnoveck,95,46
2009,bethnoveck,96,4
2010,bethnoveck,97,11
2011,bethnoveck,98,1
2012,bethnoveck,99,8
2013,bhorowitz,1,14
2014,bhorowitz,3,1
2015,bhorowitz,4,3
2016,bhorowitz,5,2
2017,bhorowitz,8,1
2018,bhorowitz,9,2
2019,bhorowitz,10,1
2020,bhorowitz,13,2
2021,bhorowitz,16,1
2022,bhorowitz,17,2
2023,bhorowitz,18,1
2024,bhorowitz,25,30
2025,bhorowitz,26,1
2026,bhorowitz,27,1
2027,bhorowitz,28,4
2028,bhorowitz,29,1
2029,bhorowitz,31,3
2030,bhorowitz,37,2
2031,bhorowitz,41,1
2032,bhorowitz,44,3
2033,bhorowitz,45,1
2034,bhorowitz,49,6
2035,bhorowitz,52,1
2036,bhorowitz,55,2
2037,bhorowitz,56,1
2038,bhorowitz,57,2
2039,bhorowitz,58,2
2040,bhorowitz,59,11
2041,bhorowitz,60,1
2042,bhorowitz,62,1
2043,bhorowitz,63,3
2044,bhorowitz,65,2
2045,bhorowitz,66,32
2046,bhorowitz,67,1
2047,bhorowitz,69,10
2048,bhorowitz,72,3
2049,bhorowitz,74,1
2050,bhorowitz,75,1
2051,bhorowitz,77,5
2052,bhorowitz,79,1
2053,bhorowitz,80,2
2054,bhorowitz,82,1
2055,bhorowitz,83,1
2056,bhorowitz,85,7
2057,bhorowitz,86,2
2058,bhorowitz,89,5
2059,bhorowitz,90,4
2060,bhorowitz,94,1
2061,bhorowitz,95,5
2062,bhorowitz,98,1
2063,bigdatabra,48,1
2064,billgates,0,91
2065,billgates,1,2
2066,billgates,3,12
2067,billgates,4,6
2068,billgates,5,1
2069,billgates,7,6
2070,billgates,8,2
2071,billgates,9,2
2072,billgates,10,14
2073,billgates,12,32
2074,billgates,13,3
2075,billgates,14,5
2076,billgates,16,10
2077,billgates,17,1
2078,billgates,18,1
2079,billgates,19,1
2080,billgates,22,1
2081,billgates,25,16
2082,billgates,26,4
2083,billgates,28,4
2084,billgates,30,1
2085,billgates,31,1
2086,billgates,34,8
2087,billgates,36,5
2088,billgates,37,1
2089,billgates,38,3
2090,billgates,41,2
2091,billgates,43,2
2092,billgates,44,1
2093,billgates,45,3
2094,billgates,49,14
2095,billgates,51,3
2096,billgates,55,11
2097,billgates,57,7
2098,billgates,58,2
2099,billgates,60,54
2100,billgates,61,117
2101,billgates,63,1
2102,billgates,65,2
2103,billgates,66,10
2104,billgates,67,1
2105,billgates,68,2
2106,billgates,69,1
2107,billgates,71,2
2108,billgates,72,6
2109,billgates,75,1
2110,billgates,77,21
2111,billgates,78,1
2112,billgates,79,6
2113,billgates,80,1
2114,billgates,81,3
2115,billgates,82,1
2116,billgates,83,2
2117,billgates,84,36
2118,billgates,85,21
2119,billgates,86,2
2120,billgates,87,3
2121,billgates,90,10
2122,billgates,92,2
2123,billgates,93,26
2124,billgates,94,2
2125,billgates,95,6
2126,billgates,96,1
2127,billgates,98,1
2128,billgates,99,19
2129,billquiseng,1,5
2130,billquiseng,3,1
2131,billquiseng,4,18
2132,billquiseng,5,1
2133,billquiseng,7,131
2134,billquiseng,8,24
2135,billquiseng,9,3
2136,billquiseng,10,29
2137,billquiseng,12,1
2138,billquiseng,13,6
2139,billquiseng,14,1
2140,billquiseng,16,15
2141,billquiseng,17,17
2142,billquiseng,18,4
2143,billquiseng,22,4
2144,billquiseng,23,1
2145,billquiseng,24,158
2146,billquiseng,25,16
2147,billquiseng,26,46
2148,billquiseng,28,6
2149,billquiseng,29,3
2150,billquiseng,31,152
2151,billquiseng,32,4
2152,billquiseng,34,49
2153,billquiseng,36,1
2154,billquiseng,37,1
2155,billquiseng,38,42
2156,billquiseng,41,6
2157,billquiseng,42,6
